interface,instance_a,instance_b,boundary_face_count_a,boundary_face_count_b,true_minimum_face_distance_m,coincident_face_node_count,coincident_face_count,coincident_contact_area_m2,shared_node_count,coincident_but_not_shared_node_count,hanging_node_count,overlap_interpenetration_indicator_m3,mismatch_area_m2,maximum_face_to_face_mismatch_m,nodes_shared_or_coincident,status,notes
left_subdam_installation_bay,V15_4_LEFT_BANK_SUBDAM_I,V15_4_POWERHOUSE_INSTALLATION_BAY_I,1604,1914,0.000000000,6,20,14.028125000,0,6,14,0.000000000,4.101005441,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual element boundary faces in Assembly coordinates; AABB used only as element broad-phase diagnostic
installation_bay_powerhouse_unit_01,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_4_POWERHOUSE_UNIT_01_I,1914,7600,0.000000000,48,159,89.547500000,0,48,111,0.000000000,46.436739099,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual element boundary faces in Assembly coordinates; AABB used only as element broad-phase diagnostic
installation_bay_powerhouse_unit_02,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_4_POWERHOUSE_UNIT_02_I,1914,7600,,0,0,0.000000000,0,0,0,0.000000000,0.000000000,,COINCIDENT_NOT_SHARED,NOT_APPLICABLE,actual Assembly faces show no direct installation-bay adjacency; aggregate powerhouse interface is reported separately
installation_bay_powerhouse_unit_03,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_4_POWERHOUSE_UNIT_03_I,1914,7600,,0,0,0.000000000,0,0,0,0.000000000,0.000000000,,COINCIDENT_NOT_SHARED,NOT_APPLICABLE,actual Assembly faces show no direct installation-bay adjacency; aggregate powerhouse interface is reported separately
installation_bay_powerhouse_unit_04,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_4_POWERHOUSE_UNIT_04_I,1914,7600,,0,0,0.000000000,0,0,0,0.000000000,0.000000000,,COINCIDENT_NOT_SHARED,NOT_APPLICABLE,actual Assembly faces show no direct installation-bay adjacency; aggregate powerhouse interface is reported separately
left_subdam_engineered_backfill,V15_4_LEFT_BANK_SUBDAM_I,V15_11_LEFT_COMPACTED_SAND_GRAVEL_I,1604,2236,0.000000000,152,464,473.875000000,0,152,290,0.000000000,119.212500000,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual element boundary faces in Assembly coordinates; AABB used only as element broad-phase diagnostic
installation_engineered_backfill,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_11_LEFT_COMPACTED_SAND_GRAVEL_I,1914,2236,0.000000000,27,74,115.002750000,0,27,79,0.000000000,24.709292045,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual element boundary faces in Assembly coordinates; AABB used only as element broad-phase diagnostic
engineered_backfill_retained_geology,V15_11_LEFT_COMPACTED_SAND_GRAVEL_I,V15_7_FOUNDATION_GEOLOGY_I,2236,344,0.000000000,158,129,312.041875000,0,158,181,NOT_COMPUTED_ELEMENT_VOLUME,158.045625000,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual retained-geology boundary faces filtered by engineered-backfill Assembly bbox; bbox is broad phase only
installation_bay_powerhouse_aggregate,V15_4_POWERHOUSE_INSTALLATION_BAY_I,V15_4_POWERHOUSE_UNIT_01_I..04_I,1914,30400,0.000000000,48,159,89.547500000,0,48,111,0.000000000,46.436739099,0.000000000,COINCIDENT_NOT_SHARED,PASS,actual aggregate boundary-face comparison; Unit 01 is the touching powerhouse unit
