case,metric,region,value,unit,source,status,computed_count,unresolved_count,notes
S01_BASELINE_SEEPAGE,total_seepage_discharge_Q,ALL_MODEL,265.859330922,model volume/time units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.24\V15.24_S01_BASELINE_RESULT_REPORT.md,COMPUTED,,,V15.24 total_Q_magnitude from scoped downstream RVF integration
S01_BASELINE_SEEPAGE,maximum_hydraulic_head,ALL_MODEL,3412.0875296,model length units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.24\V15.24_S01_BASELINE_RESULT_REPORT.md,COMPUTED,,,V15.24 POR-based hydraulic head maximum
S01_BASELINE_SEEPAGE,regional_p95_hydraulic_gradient,防渗墙,21.90716988559863,model head/length units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.25\regional_gradient_statistics.csv,COMPUTED,32794,2102,V15.25 regional gradient statistic; unresolved rows excluded from percentile
S01_BASELINE_SEEPAGE,regional_p95_hydraulic_gradient,坝基覆盖层,1.0456736008822125,model head/length units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.25\regional_gradient_statistics.csv,COMPUTED,200636,0,V15.25 regional gradient statistic; unresolved rows excluded from percentile
S01_BASELINE_SEEPAGE,regional_p95_hydraulic_gradient,岩体,1.167106031260459,model head/length units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.25\regional_gradient_statistics.csv,COMPUTED,194562,1,V15.25 regional gradient statistic; unresolved rows excluded from percentile
S01_BASELINE_SEEPAGE,regional_p95_hydraulic_gradient,过滤层,344254.6352910048,model head/length units,D:\Backup\Documents\ChatGPT\多步水电站\todo-list\abaqus-audit\3d-v15.25\regional_gradient_statistics.csv,COMPUTED,814,666,V15.25 regional gradient statistic; unresolved rows excluded from percentile
